,start,end,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
103,1360013700000,1360014000000,0.0001,0.0001,37901.70670641415,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1111.1532738095239,15230.010166316371,0.0001,290.89004501303964,0.0001,93.2170297196893,0.0001,4566.015625,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3024.6619022253785,0.0001,3145.9599786214994,0.0001,1804.6250065267334,11819.457594324747,4613.519571213618,0.0001,0.0001,0.0001,0.0001,1653.2299531801166,0.0001,88.78474502611684,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2811.4192735700735,0.0001,0.0001,2030.5786110457057,9.913793103448276,24918.663989233548
104,1360014000000,1360014300000,0.0001,0.0001,722.140114284613,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1243.861607142857,2736.8794040740986,0.0001,670.4892113095239,0.0001,75.97940174660873,0.0001,5518.107335952329,1066.3535535489932,0.0001,0.0001,0.0001,0.0001,0.0001,3163.743422224323,1948.6292619400258,0.0001,996.5723583697132,0.0001,1605.792135270228,1332.7967543132315,8076.1412833333425,0.0001,0.0001,0.0001,0.0001,1856.1970587666915,0.0001,95.37259615384616,0.0001,0.0001,0.0001,0.0001,406.25,35.0609756097561,1297.798294589854,0.0001,16906.852382992794,0.0001,0.0001,1286.6473454301074,0.0001,3801.6819167958697
105,1360014300000,1360014600000,0.0001,0.0001,462.085968869756,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,793.7523746200607,2221.9582743862525,0.0001,2954.421486954969,0.0001,2123.4331576622435,0.0001,8114.462845941629,120.37037037037035,0.0001,88.52660406885758,0.0001,0.0001,0.0001,223.8299000270329,3561.4577680911216,0.0001,2375.0,0.0001,3604.3526785714284,8590.546375593027,33858.12421666409,0.0001,0.0001,0.0001,0.0001,1649.7006852093264,0.0001,6574.994180861234,0.0001,0.0001,0.0001,0.0001,2855.46875,0.0001,165.99342338819162,0.0001,524.8967622288277,0.0001,0.0001,2217.8723299050635,0.0001,11383.583688078283
106,1360014600000,1360014900000,0.0001,0.0001,7990.294145597491,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1090.6892586580086,2251.9948481475117,0.0001,659.4827606988573,0.0001,77.27444556451613,0.0001,1808.6805555555557,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,48.776721710189456,3170.1355420837845,0.0001,1900.0,10604.43708858445,1781.25,11066.210175640974,10632.719098464619,0.0001,0.0001,0.0001,14073.54525862069,1853.410096186569,0.0001,73698.72480502138,0.0001,0.0001,0.0001,0.0001,467.23090277777777,0.0001,38.48323917359541,0.0001,100.82277291083822,0.0001,0.0001,2052.7911324786323,0.0001,3267.9342020174868
107,1360014900000,1360015200000,0.0001,0.0001,13271.733853393653,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1108.6966036414565,1617.196122843099,0.0001,549.9305555555554,0.0001,0.0001,0.0001,20162.519678984267,11167.067307692309,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2101.066899447298,0.0001,1781.25,23620.203623486344,3562.5,9476.230943367707,11231.96688314125,0.0001,0.0001,0.0001,0.0001,1602.3928561117737,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,32.608695652173914,0.0001,1918.3558820789865,0.0001,5682.630429769635,0.0001,0.0001,2285.638513935758,0.0001,957.6368829491543
108,1360069200000,1360069500000,0.0001,0.0001,513.3928571428572,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,510.20174153793903,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,49.26996966285966,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2721.393655038832,0.0001,0.0001,0.0001,1789.2857142857142,0.0001,2056.139507273753,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3043.467972561908,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2683.3637045078576,0.0001,0.0001
109,1360069500000,1360069800000,0.0001,0.0001,4890.625,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,265.8247905643739,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4612.935125455685,0.0001,0.0001,0.0001,0.0001,0.0001,3881.0714285714284,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4001.109929812886,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2307.4833039314517,0.0001,0.0001
110,1360069800000,1360070100000,0.0001,0.0001,3117.1875,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1059.581043956044,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,34.95027752081406,26.713323665453448,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3428.2402426486838,0.0001,0.0001,0.0001,2675.8413461538457,0.0001,3561.6567460317465,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,72005.859375,0.0001,3423.718005487496,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1416.093252471929,0.0001,0.0001
111,1360070100000,1360070400000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1117.709764194139,0.0001,0.0001,0.0001,0.0001,80.84731235611655,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2852.8309062616127,0.0001,0.0001,0.0001,3562.5,0.0001,3095.826727092352,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1647.1142634390928,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2543.2701129540883,0.0001,36.11081304868546
112,1360070400000,1360070700000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,24.647887323943664,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17.210328733766236,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3721.0264122293233,0.0001,0.0001,0.0001,3562.5,0.0001,4352.455357142857,0.0001,0.0001,0.0001,0.0001,0.0001,11.355377906976745,0.0001,0.0001,0.0001,0.0001,0.0001,1585.4910714285716,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1167.96875,0.0001,20.105618466898953
113,1360070700000,1360071000000,0.0001,0.0001,2461.616847826087,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,225.69514717083578,0.0001,0.0001,0.0001,0.0001,5571.546052631579,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4421.390919018818,0.0001,0.0001,0.0001,3108.370535714286,0.0001,5718.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5066.820192487717,0.0001,9.593465045592707,0.0001,0.0001,0.0001,0.0001,284.375,0.0001,0.0001
114,1360071000000,1360071300000,0.0001,0.0001,13913.853535288492,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,862.4014639639639,0.0001,0.0001,0.0001,0.0001,73.63528481012658,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3027.0919087669004,0.0001,0.0001,0.0001,2794.5601851851848,0.0001,2275.003561656355,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3440.9321277680656,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1200.031732263423,0.0001,0.0001
115,1360071300000,1360071600000,0.0001,0.0001,25432.48444895965,11.625744047619047,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,813.3472567560779,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,26.136363636363637,0.0001,0.0001,4078.5872113997116,0.0001,0.0001,0.0001,4126.6025641025635,0.0001,8012.5,0.0001,9.622713414634148,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3306.3873026077827,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3002.757352941176,0.0001,0.0001
116,1360071600000,1360071900000,0.0001,0.0001,15322.49787234773,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,685.6444268170869,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3038.4373823640126,0.0001,0.0001,0.0001,2498.093403346063,80312.15513392857,1374.2559523809523,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1595.392173845134,0.0001,0.0001,0.0001,2375.0,0.0001,0.0001,2222.2096253375903,0.0001,0.0001
117,1360071900000,1360072200000,0.0001,0.0001,473.9583333333333,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,565.7421352074966,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17415.5243844697,736.1110817849099,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3494.0752551020414,0.0001,0.0001,0.0001,3770.8333333333335,130.0,3006.9207853670137,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1594.197434041184,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3668.5532687651335,0.0001,0.0001
118,1360072200000,1360072500000,0.0001,0.0001,0.0001,0.0001,11.455278592375366,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,821.6206820843091,0.0001,0.0001,0.0001,0.0001,29.403909630224366,0.0001,121.875,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4304.827187100894,0.0001,0.0001,0.0001,2497.8288615077536,0.0001,1128.4722222222222,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2358.282245704606,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1746.7385912698412,0.0001,0.0001
119,1360072500000,1360072800000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1349.8539462081128,0.0001,0.0001,0.0001,0.0001,10.106382978723405,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8377.43029968632,3695.1045476940467,0.0001,0.0001,0.0001,2609.332997311828,0.0001,7745.535714285715,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4243.015397720132,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3341.586538461538,0.0001,0.0001
120,1360072800000,1360073100000,0.0001,16696.96248460814,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1365.2343749999998,0.0001,0.0001,0.0001,0.0001,38.840584651754874,0.0001,20.047032864940192,17299.684233449476,0.0001,0.0001,0.0001,0.0001,0.0001,3928.624759565314,3380.9283088235293,0.0001,40.105635181704265,0.0001,2853.9663461538457,7125.0,2365.483691623425,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30.0,0.0001,0.0001,0.0001,4444.006620505345,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4694.028108016304,0.0001,0.0001
121,1360073100000,1360073400000,0.0001,16.843971631205676,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1024.21875,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,59.68246044970505,0.0001,0.0001,0.0001,0.0001,0.0001,5885.586786481352,1883.0206592304762,0.0001,32098.96949807954,0.0001,4167.680434181601,8050.074023473814,8736.245888157893,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2705.488203925704,0.0001,11.625744047619047,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
122,1360073400000,1360073700000,0.0001,79479.94357628541,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,908.2687762605041,0.0001,0.0001,0.0001,0.0001,83.49169050071593,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,100.70540203578673,3509.445274603077,0.0001,1425.0,0.0001,4126.6025641025635,4826.064683408245,5292.395833333334,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3429.522947133512,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3671.875,0.0001,0.0001
123,1360073700000,1360074000000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,975.428281068525,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,20.776618269812463,4686.451344066222,0.0001,0.0001,0.0001,0.0001,0.0001,98.01136363636363,5842.801339285715,0.0001,101328.7344858156,0.0001,2853.9663461538457,0.0001,3505.2580266158243,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2284.31976010101,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1521.9137103364883,0.0001,54.96993843583797
124,1360074000000,1360074300000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1268.159412202381,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,87.95806508885629,0.0001,0.0001,32.608695652173914,0.0001,0.0001,11.522861356932154,5391.762408088235,0.0001,69.55645161290322,0.0001,3796.890687751004,0.0001,5221.075148809524,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6059.144538497218,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4341.36558269141,0.0001,0.0001
125,1360074300000,1360074600000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,877.7177847490348,0.0001,0.0001,0.0001,0.0001,73.4580111490739,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3547.072285353535,0.0001,0.0001,0.0001,59250.80956414397,0.0001,2057.4776785714284,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,69634.36220890061,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
126,1360074600000,1360074900000,0.0001,21667.317708333336,0.0001,0.0001,0.0001,0.0001,0.0001,34234.570811119745,0.0001,0.0001,0.0001,930.7105654761905,0.0001,0.0001,0.0001,0.0001,16.07142857142857,0.0001,3562.5,30.723141422293963,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2210.5281187996034,0.0001,68.09210526315789,0.0001,15041.815471060796,4234.823196520981,3312.7555385904034,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,39828.55779322926,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1835.9375,0.0001,117.6470588235294
127,1360074900000,1360075200000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8590.255199303117,0.0001,0.0001,0.0001,234.375,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,37.760416666666664,1292.8491744809317,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3772.9524013722125,0.0001,1187.5,0.0001,5813.37702433412,7353.125,6265.228174603174,0.0001,0.0001,0.0001,11.421783625730994,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11145.816996619798,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3075.9717039800994,0.0001,0.0001
128,1360075200000,1360075500000,0.0001,349838.5416666667,143.11837102261356,0.0001,0.0001,0.0001,0.0001,6512.651943522729,0.0001,0.0001,0.0001,974.0219689849624,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,113.07322485207102,0.0001,0.0001,0.0001,1891.4352503754963,0.0001,0.0001,0.0001,2937.139207832343,19026.691789394958,21202.52791912539,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4212.178209862513,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2966.893246299342,0.0001,0.0001
129,1360075500000,1360075800000,0.0001,16221.827651515152,0.0001,0.0001,0.0001,0.0001,0.0001,24244.075072907784,0.0001,0.0001,0.0001,985.1981026785713,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.95744680851064,0.0001,0.0001,0.0001,0.0001,0.0001,16.07142857142857,0.0001,4564.626736111111,0.0001,0.0001,16.07142857142857,2375.0,0.0001,49585.78940892898,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4041.464793281654,0.0001,0.0001,0.0001,1616.7625777000776,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1312.5,0.0001,0.0001
130,1360075800000,1360076100000,0.0001,0.0001,697.1341842492458,0.0001,0.0001,0.0001,0.0001,46746.63974306305,0.0001,0.0001,0.0001,1018.6017270489926,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8764.612757620525,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4342.557798359729,0.0001,0.0001,0.0001,3202.880859375,6653.314599761444,19714.44003527337,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11737.62992378715,0.0001,0.0001,0.0001,3892.2991071428573,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2682.2839734325366,0.0001,0.0001
131,1360076100000,1360076400000,0.0001,0.0001,3051.5458776595747,0.0001,0.0001,0.0001,0.0001,5347.65625,0.0001,0.0001,0.0001,671.875,0.0001,0.0001,0.0001,0.0001,909.0455962286613,0.0001,68.56715425531914,5536.715620774764,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3484.668004430033,0.0001,0.0001,0.0001,3650.613839285714,44476.98500925867,41251.029560998664,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.322463768115943,0.0001,2124.9119879876457,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,351.4418216376742,0.0001,0.0001
132,1360076400000,1360076700000,0.0001,9784.209821428572,3926.682692307692,0.0001,0.0001,0.0001,0.0001,123036.45833333333,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,966.0357006447799,0.0001,0.0001,4172.028619528619,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3695.141320941092,0.0001,0.0001,0.0001,3562.5,3562.5,11771.063614924135,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,171.3506711409396,0.0001,0.0001,0.0001,2425.9765625,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8336.736655183522,0.0001,0.0001
133,1360076700000,1360077000000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30585.47898235656,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,625.5438740075505,0.0001,0.0001,74.31192173839231,0.0001,0.0001,0.0001,0.0001,334.5203488372093,0.0001,2691.6666666666665,0.0001,0.0001,0.0001,4282.8525641025635,916.0842883798089,1993.5709635416665,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4436.388718540652,0.0001,0.0001,0.0001,0.0001,0.0001,6329.767073450585,0.0001,0.0001,2305.187812260856,0.0001,0.0001
134,1360077000000,1360077300000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,45200.176773799576,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,68.81648936170212,0.0001,0.0001,0.0001,0.0001,0.0001,2442.7083333333335,0.0001,3229.7331027986684,0.0001,0.0001,0.0001,4640.624999999999,1802.3336857253644,11251.376488095239,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,67447.84127448793,0.0001,3254.4642857142862,0.0001,15.95744680851064,0.0001,7125.0,0.0001,0.0001,2073.079427083333,16.843971631205676,0.0001
135,1360077300000,1360077600000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,56923.52602112579,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4059.7798984564593,1162.4348958333333,0.0001,0.0001,0.0001,0.0001,32539.115691728523,0.0001,30894.10127936212,0.0001,0.0001,24390.343440475688,4033.110119047619,3151.0760613207544,2183.163225923856,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,20139.951224789114,0.0001,435.26785714285717,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2943.424986095662,0.0001,3192.809614446204
136,1360077600000,1360077900000,0.0001,0.0001,4640.624999999999,0.0001,0.0001,0.0001,0.0001,37104.52547366601,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1676.3741629464287,0.0001,636.9188842956501,135.41666666666666,0.0001,0.0001,0.0001,0.0001,29287.07244182813,0.0001,2786.1077724358975,9.228801169590643,0.0001,6666.483500814704,3632.8125,6516.4732298353,11113.895307141574,0.0001,0.0001,0.0001,1956.1101989088272,0.0001,0.0001,0.0001,0.0001,0.0001,42659.27555441035,0.0001,3203.125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1169.5891060531092,0.0001,8885.600235071963
137,1360077900000,1360078200000,1071.875,0.0001,0.0001,0.0001,0.0001,0.0001,3140.2931581957278,61698.36332605558,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1229.1699011540652,0.0001,0.0001,0.0001,0.0001,0.0001,1980.6649114808524,0.0001,3809.9609375,0.0001,0.0001,24791.37668403377,4935.329861111111,1400.8158413964402,4800.753136837121,0.0001,0.0001,0.0001,6662.1875,0.0001,0.0001,0.0001,0.0001,0.0001,27187.21827042569,0.0001,2295.712601078167,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1756.9292686480185,0.0001,24032.339868792427
138,1360078200000,1360078500000,0.0001,0.0001,2482.8124999999995,0.0001,0.0001,0.0001,36383.8913721192,29155.66384367772,0.0001,0.0001,0.0001,9034.375,0.0001,0.0001,0.0001,0.0001,5923.681115591398,4605.103058577253,1010.6033394171319,4574.492781524031,0.0001,74.83552631578948,0.0001,0.0001,0.0001,0.0001,4363.287584496317,0.0001,1585.1769911504425,8760.386875774273,6007.8125,0.0001,575.9784262050041,0.0001,0.0001,0.0001,2934.719611528822,0.0001,0.0001,0.0001,0.0001,0.0001,52050.21233047273,0.0001,2464.84375,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2269.9646034209277,0.0001,16676.236356946767
139,1360078500000,1360078800000,0.0001,0.0001,4572.265625,0.0001,0.0001,0.0001,1841.796875,3530.712365591398,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,50.28510650870092,109.54762353409697,33.31997863247863,896.7020944741535,0.0001,11729.096703906103,0.0001,0.0001,0.0001,0.0001,2294.9284764714453,0.0001,0.0001,22716.227042630624,5689.453125,3562.5,6420.138888888888,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,853.9075700900763,0.0001,4531.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,21373.094950342627
140,1360078800000,1360079100000,24601.49651334074,0.0001,4890.625,0.0001,0.0001,0.0001,1418.2942708333333,4363.28125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,65.91631355932202,0.0001,150.89285714285714,0.0001,1026.507521508423,0.0001,0.0001,0.0001,0.0001,3515.971857492997,11.455278592375366,0.0001,19386.64501924459,2873.1332285131502,6718.75,1916.0066853973806,0.0001,0.0001,0.0001,3217.4909284284277,0.0001,0.0001,0.0001,0.0001,0.0001,303.04337686567163,0.0001,3541.261788797285,0.0001,0.0001,0.0001,631.7196800595239,0.0001,0.0001,1603.4598599251713,12291.03798581453,19041.765010316933
141,1360079100000,1360079400000,2317.566485963067,0.0001,4253.90625,0.0001,0.0001,0.0001,54075.67349137931,81510.41666666667,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,69.12107213134915,0.0001,15543.267309815026,0.0001,0.0001,2219.402828906063,0.0001,0.0001,16.843971631205676,0.0001,5204.524915503455,0.0001,0.0001,10728.229130202904,3476.760834968319,3562.5,1434.9785670630351,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,66.49069739762639,0.0001,2747.856987847222,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,13153.65470996882,19916.789982277904
142,1360079400000,1360079700000,10027.376006291475,0.0001,4572.265625,0.0001,0.0001,0.0001,18933.175223214286,3430.555555555556,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7048.090726826883,43.343926553672304,0.0001,3395.9808460421204,0.0001,0.0001,0.0001,0.0001,4151.203972807848,0.0001,0.0001,11257.412234141188,3328.545673076923,18772.027244861103,478.1622023809524,0.0001,0.0001,0.0001,136.81833299258483,0.0001,0.0001,0.0001,0.0001,0.0001,6212.663454805,0.0001,1032.34011627907,0.0001,0.0001,0.0001,2375.0,0.0001,0.0001,48750.596788194445,14530.71814947039,29042.5291580995
143,1360079700000,1360080000000,11637.189037255612,0.0001,0.0001,0.0001,0.0001,0.0001,4912.174135992735,6414.0625,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,62.58274331265532,41.559548805437984,0.0001,0.0001,0.0001,5157.71484375,0.0001,0.0001,0.0001,0.0001,3116.6566506410254,0.0001,22777.12412587412,17468.468967270528,4233.333333333333,3668.9814814814818,7344.52205882353,0.0001,0.0001,0.0001,5061.342592592592,0.0001,0.0001,0.0001,83.48788053778725,0.0001,30.585106382978722,0.0001,4940.553845931577,0.0001,0.0001,0.0001,60198.811198054274,0.0001,0.0001,1966.1167214393079,4256.253523658192,21104.09207700714
144,1360080000000,1360080300000,6048.8162188236565,0.0001,0.0001,0.0001,0.0001,0.0001,2420.40404040404,21722.135416666668,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,119.14691249634183,0.0001,8711.44026091635,0.0001,0.0001,0.0001,0.0001,2412.5397367860755,0.0001,0.0001,14369.547754873593,4226.5625,7125.0,1299.8179239133185,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,81.88321405979715,0.0001,0.0001,0.0001,2959.526909722222,0.0001,0.0001,0.0001,20274.801306289508,0.0001,0.0001,1761.6274350649353,22117.12141725776,13680.298197368717
